~ElapsedTime,"Traffic Item 1:Tx Frames","Traffic Item 1:Rx Frames","Traffic Item 1:Frames Delta","Traffic Item 1:Loss %","Traffic Item 1:Tx Frame Rate","Traffic Item 1:Rx Frame Rate","Traffic Item 1:Tx L1 Rate (bps)","Traffic Item 1:Rx L1 Rate (bps)","Traffic Item 1:Rx Bytes","Traffic Item 1:Tx Rate (Bps)","Traffic Item 1:Rx Rate (Bps)","Traffic Item 1:Tx Rate (bps)","Traffic Item 1:Rx Rate (bps)","Traffic Item 1:Tx Rate (Kbps)","Traffic Item 1:Rx Rate (Kbps)","Traffic Item 1:Tx Rate (Mbps)","Traffic Item 1:Rx Rate (Mbps)","Traffic Item 1:Store-Forward Avg Latency (ns)","Traffic Item 1:Store-Forward Min Latency (ns)","Traffic Item 1:Store-Forward Max Latency (ns)","Traffic Item 1:First TimeStamp","Traffic Item 1:Last TimeStamp","Traffic Item 1:Dead Flow","Traffic Item 1:Formatted Timestamp"
1208,10649620928,2883451500,7766169428,72.924,9134614.000,2623989.500,37999994240.000,10915796320.000,1441725750000,4567307000.000,1311994750.000,36538456000.000,10495958000.000,36538456.000,10495958.000,36538.456,10495.958,7974093,214722,458706690,467295842,1166320290312,0,"20:08"
1210,10667890160,2888780438,7779109722,72.921,9134616.000,2664469.000,38000002560.000,11084191040.000,1444390219000,4567308000.000,1332234500.000,36538464000.000,10657876000.000,36538464.000,10657876.000,36538.464,10657.876,7973027,214722,458706690,467295842,1168320289970,0,"20:10"
1212,10686159392,2894162190,7791997202,72.917,9134616.000,2690876.000,38000002560.000,11194044160.000,1447081095000,4567308000.000,1345438000.000,36538464000.000,10763504000.000,36538464.000,10763504.000,36538.464,10763.504,7971822,214722,458706690,467295842,1170320290190,0,"20:12"
1214,10704428624,2899546779,7804881845,72.913,9134616.000,2692294.500,38000002560.000,11199945120.000,1449773389500,4567308000.000,1346147250.000,36538464000.000,10769178000.000,36538464.000,10769178.000,36538.464,10769.178,7970611,214722,458706690,467295842,1172320290420,0,"20:14"
1216,10722697856,2904876998,7817820858,72.909,9134616.000,2665109.500,38000002560.000,11086855520.000,1452438499000,4567308000.000,1332554750.000,36538464000.000,10660438000.000,36538464.000,10660438.000,36538.464,10660.438,7969555,214722,458706690,467295842,1174320286402,0,"20:16"
1218,10740967084,2910271183,7830695901,72.905,9134614.000,2697092.500,37999994240.000,11219904800.000,1455135591500,4567307000.000,1348546250.000,36538456000.000,10788370000.000,36538456.000,10788370.000,36538.456,10788.370,7968328,214722,458706690,467295842,1176320289707,0,"20:18"
1220,10759236316,2915642676,7843593640,72.901,9134616.000,2685746.500,38000002560.000,11172705440.000,1457821338000,4567308000.000,1342873250.000,36538464000.000,10742986000.000,36538464.000,10742986.000,36538.464,10742.986,7967166,214722,458706690,467295842,1178320290300,0,"20:20"
1222,10777505548,2921021800,7856483748,72.897,9134616.000,2689562.000,38000002560.000,11188577920.000,1460510900000,4567308000.000,1344781000.000,36538464000.000,10758248000.000,36538464.000,10758248.000,36538.464,10758.248,7965989,214722,458706690,467295842,1180320289942,0,"20:22"
1224,10795774780,2926467399,7869307381,72.892,9134616.000,2722799.500,38000002560.000,11326845920.000,1463233699500,4567308000.000,1361399750.000,36538464000.000,10891198000.000,36538464.000,10891198.000,36538.464,10891.198,7964635,214722,458706690,467295842,1182320289875,0,"20:24"
1226,10814044012,2931951289,7882092723,72.888,9134616.000,2741945.000,38000002560.000,11406491200.000,1465975644500,4567308000.000,1370972500.000,36538464000.000,10967780000.000,36538464.000,10967780.000,36538.464,10967.780,7963182,214722,458706690,467295842,1184320289770,0,"20:26"
1228,10832313240,2937320533,7894992707,72.884,9134614.000,2684622.000,37999994240.000,11168027520.000,1468660266500,4567307000.000,1342311000.000,36538456000.000,10738488000.000,36538456.000,10738488.000,36538.456,10738.488,7962045,214722,458706690,467295842,1186320290535,0,"20:28"
1230,10850582472,2942722641,7907859831,72.880,9134616.000,2701054.000,38000002560.000,11236384640.000,1471361320500,4567308000.000,1350527000.000,36538464000.000,10804216000.000,36538464.000,10804216.000,36538.464,10804.216,7960823,214722,458706690,467295842,1188320290540,0,"20:30"
1232,10868851704,2948068745,7920782959,72.876,9134616.000,2673052.000,38000002560.000,11119896320.000,1474034372500,4567308000.000,1336526000.000,36538464000.000,10692208000.000,36538464.000,10692208.000,36538.464,10692.208,7959758,214722,458706690,467295842,1190320290560,0,"20:32"
1234,10887120936,2953294725,7933826211,72.874,9134616.000,2612990.000,38000002560.000,10870038400.000,1476647362500,4567308000.000,1306495000.000,36538464000.000,10451960000.000,36538464.000,10451960.000,36538.464,10451.960,7959018,214722,458706690,467295842,1192320290542,0,"20:34"
1236,10905390168,2958604950,7946785218,72.870,9134616.000,2655112.500,38000002560.000,11045268000.000,1479302475000,4567308000.000,1327556250.000,36538464000.000,10620450000.000,36538464.000,10620450.000,36538.464,10620.450,7958057,214722,458706690,467295842,1194320290540,0,"20:36"
1238,10923659396,2963852967,7959806429,72.868,9134614.000,2624008.500,37999994240.000,10915875360.000,1481926483500,4567307000.000,1312004250.000,36538456000.000,10496034000.000,36538456.000,10496034.000,36538.456,10496.034,7957263,214722,458706690,467295842,1196320286020,0,"20:38"
1240,10941928628,2969210974,7972717654,72.864,9134616.000,2679003.500,38000002560.000,11144654560.000,1484605487000,4567308000.000,1339501750.000,36538464000.000,10716014000.000,36538464.000,10716014.000,36538.464,10716.014,7956181,214722,458706690,467295842,1198320290240,0,"20:40"
1242,10960197860,2974509649,7985688211,72.861,9134616.000,2649337.500,38000002560.000,11021244000.000,1487254824500,4567308000.000,1324668750.000,36538464000.000,10597350000.000,36538464.000,10597350.000,36538.464,10597.350,7955260,214722,458706690,467295842,1200320289962,0,"20:42"
1244,10978467092,2979868329,7998598763,72.857,9134616.000,2679340.000,38000002560.000,11146054400.000,1489934164500,4567308000.000,1339670000.000,36538464000.000,10717360000.000,36538464.000,10717360.000,36538.464,10717.360,7954181,214722,458706690,467295842,1202320290097,0,"20:44"
1246,10996736324,2985173660,8011562664,72.854,9134616.000,2652665.500,38000002560.000,11035088480.000,1492586830000,4567308000.000,1326332750.000,36538464000.000,10610662000.000,36538464.000,10610662.000,36538.464,10610.662,7953249,214722,458706690,467295842,1204320290162,0,"20:46"
1248,11015005552,2990553060,8024452492,72.850,9134614.000,2689700.000,37999994240.000,11189152000.000,1495276530000,4567307000.000,1344850000.000,36538456000.000,10758800000.000,36538456.000,10758800.000,36538.456,10758.800,7952124,214722,458706690,467295842,1206320290530,0,"20:48"
1250,11033274784,2995876932,8037397852,72.847,9134616.000,2661936.000,38000002560.000,11073653760.000,1497938466000,4567308000.000,1330968000.000,36538464000.000,10647744000.000,36538464.000,10647744.000,36538.464,10647.744,7951148,214722,458706690,467295842,1208320290062,0,"20:50"
1252,11051544016,3001155155,8050388861,72.844,9134616.000,2639111.500,38000002560.000,10978703840.000,1500577577500,4567308000.000,1319555750.000,36538464000.000,10556446000.000,36538464.000,10556446.000,36538.464,10556.446,7950299,214722,458706690,467295842,1210320290530,0,"20:52"
1254,11069813248,3006400075,8063413173,72.841,9134616.000,2622460.000,38000002560.000,10909433600.000,1503200037500,4567308000.000,1311230000.000,36538464000.000,10489840000.000,36538464.000,10489840.000,36538.464,10489.840,7949536,214722,458706690,467295842,1212320290002,0,"20:54"
1256,11088082480,3011837427,8076245053,72.837,9134616.000,2718676.000,38000002560.000,11309692160.000,1505918713500,4567308000.000,1359338000.000,36538464000.000,10874704000.000,36538464.000,10874704.000,36538.464,10874.704,7948276,214722,458706690,467295842,1214320290510,0,"20:56"
